_MEMBER_cluster_1_x_name,_LogP_cluster_1_x_name,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-2.6,GO:0032570,response to progesterone,M1,1,0
1,-5.3,GO:0045137,development of primary sexual characteristics,M1,1,0
1,-5.9,GO:0022604,regulation of cell morphogenesis,M1,1,0
1,-16,GDP01765,Coronary artery disease,M1,1,0
1,-11,GO:0007420,brain development,M1,1,0
1,-3.8,GO:0071482,cellular response to light stimulus,M1,1,0
1,-2.2,GO:0032784,regulation of DNA-templated transcription elongation,M1,1,0
1,-2.2,GO:0002221,pattern recognition receptor signaling pathway,M1,1,0
1,-6.3,hsa05418,Fluid shear stress and atherosclerosis,M1,1,0
1,-11,GO:0008285,negative regulation of cell population proliferation,M1,1,0
1,-2.9,GO:0015850,organic hydroxy compound transport,M1,1,0
1,-4.2,hsa04925,Aldosterone synthesis and secretion,M1,1,0
1,-4.1,M277,PID INTEGRIN A4B1 PATHWAY,M1,1,0
1,-5,WP3594,Circadian rhythm genes,M1,1,0
1,-2.5,GO:0071548,response to dexamethasone,M1,1,0
1,-4.2,GO:0010212,response to ionizing radiation,M1,1,0
1,-5.5,WP69,T-cell receptor signaling pathway,M1,1,0
1,-4.8,GO:0048017,inositol lipid-mediated signaling,M1,1,0
1,-6.7,GO:0030029,actin filament-based process,M1,1,0
1,-5.3,R-HSA-9617828,FOXO-mediated transcription of cell cycle genes,M1,1,0
1,-4.8,GO:0042594,response to starvation,M1,1,0
1,-8.3,GO:0045860,positive regulation of protein kinase activity,M1,1,0
1,-5.1,GO:0001822,kidney development,M1,1,0
1,-2.1,GO:0007265,Ras protein signal transduction,M1,1,0
1,-2.1,R-HSA-1236394,Signaling by ERBB4,M1,1,0
1,-6.6,GO:0051222,positive regulation of protein transport,M1,1,0
1,-2.4,GO:0006639,acylglycerol metabolic process,M1,1,0
1,-3.7,WP179,Cell cycle,M1,1,0
1,-3,GO:0006940,regulation of smooth muscle contraction,M1,1,0
1,-2.2,GDP04841,Multiple myeloma,M1,1,0
1,-7.3,R-HSA-8939211,ESR-mediated signaling,M1,1,0
1,-2.9,GO:0060325,face morphogenesis,M1,1,0
1,-3.6,GO:0032371,regulation of sterol transport,M1,1,0
1,-11,R-HSA-199418,Negative regulation of the PI3K/AKT network,M1,1,0
1,-2.2,R-HSA-8848021,Signaling by PTK6,M1,1,0
1,-4.4,GO:0034644,cellular response to UV,M1,1,0
1,-5,WP4321,Thermogenesis,M1,1,0
1,-2.6,GO:0031334,positive regulation of protein-containing complex assembly,M1,1,0
1,-6.8,GO:0048145,regulation of fibroblast proliferation,M1,1,0
1,-6,GO:0042311,vasodilation,M1,1,0
1,-4.8,M8626,SIG BCR SIGNALING PATHWAY,M1,1,0
1,-5.9,GO:0098771,inorganic ion homeostasis,M1,1,0
1,-2.7,GO:0019233,sensory perception of pain,M1,1,0
1,-2.5,WP4148,Splicing factor NOVA regulated synaptic proteins,M1,1,0
1,-2.1,WP61,Notch signaling pathway,M1,1,0
1,-5,GDP05431,Ovarian Carcinoma,M1,1,0
1,-3.4,WP35,G protein signaling pathways,M1,1,0
1,-2.9,GDP01349,Clonic Seizures,M1,1,0
1,-2.1,GO:1903018,regulation of glycoprotein metabolic process,M1,1,0
1,-3,GO:0048041,focal adhesion assembly,M1,1,0
1,-2.1,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,M1,1,0
1,-2.2,GO:0003229,ventricular cardiac muscle tissue development,M1,1,0
1,-4.5,GO:0050864,regulation of B cell activation,M1,1,0
1,-6,hsa05167,Kaposi sarcoma-associated herpesvirus infection,M1,1,0
1,-4.2,GO:1904030,negative regulation of cyclin-dependent protein kinase activity,M1,1,0
1,-4.5,R-HSA-74751,Insulin receptor signalling cascade,M1,1,0
1,-4.5,hsa04380,Osteoclast differentiation,M1,1,0
1,-14,hsa04218,Cellular senescence,M1,1,0
1,-3.7,R-HSA-3928662,EPHB-mediated forward signaling,M1,1,0
1,-6.8,hsa05131,Shigellosis,M1,1,0
1,-6.2,GO:0032412,regulation of monoatomic ion transmembrane transporter activity,M1,1,0
1,-2.6,GDP05747,Phakomatosis pigmentovascularis,M1,1,0
1,-3.2,GO:0002931,response to ischemia,M1,1,0
1,-3.4,GDP02219,Dyskinetic Syndrome,M1,1,0
1,-2.7,GO:0031281,positive regulation of cyclase activity,M1,1,0
1,-2.7,GO:0018210,peptidyl-threonine modification,M1,1,0
1,-2.4,WP268,Notch signaling,M1,1,0
1,-2.1,R-HSA-195258,RHO GTPase Effectors,M1,1,0
1,-3.2,GO:0010508,positive regulation of autophagy,M1,1,0
1,-3.8,M82,PID RET PATHWAY,M1,1,0
1,-2.4,GO:1903307,positive regulation of regulated secretory pathway,M1,1,0
1,-4.1,GO:0032946,positive regulation of mononuclear cell proliferation,M1,1,0
1,-2.2,GO:0006826,iron ion transport,M1,1,0
1,-3.1,GDP06474,Seizure,M1,1,0
1,-9.5,GO:0055082,intracellular chemical homeostasis,M1,1,0
1,-2.2,GO:0061919,process utilizing autophagic mechanism,M1,1,0
1,-3.1,GDP06825,Strawberry Nevus Of Skin,M1,1,0
1,-3.1,GO:0031346,positive regulation of cell projection organization,M1,1,0
1,-7.8,WP2814,Mammary gland development pathway - Puberty (Stage 2 of 4),M1,1,0
1,-2.7,R-HSA-112316,Neuronal System,M1,1,0
1,-4.8,GO:0010975,regulation of neuron projection development,M1,1,0
1,-2.7,GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,M1,1,0
1,-4.8,GO:1901987,regulation of cell cycle phase transition,M1,1,0
1,-3.4,GO:0060047,heart contraction,M1,1,0
1,-2.4,GO:0072091,regulation of stem cell proliferation,M1,1,0
1,-7.4,WP5300,TROP2 regulatory signaling,M1,1,0
1,-2.6,GO:0044344,cellular response to fibroblast growth factor stimulus,M1,1,0
1,-5.2,R-HSA-76009,Platelet Aggregation (Plug Formation),M1,1,0
1,-5.8,GO:0046660,female sex differentiation,M1,1,0
1,-5.2,M101,PID HDAC CLASSI PATHWAY,M1,1,0
1,-2.6,GO:0001837,epithelial to mesenchymal transition,M1,1,0
1,-2.9,GDP01257,Cholangiocarcinoma,M1,1,0
1,-3.1,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,M1,1,0
1,-4.1,M266,PID NCADHERIN PATHWAY,M1,1,0
1,-2.1,GDP05911,Posteriorly Rotated Ear,M1,1,0
1,-2.7,R-HSA-5576891,Cardiac conduction,M1,1,0
1,-3.2,GO:0051153,regulation of striated muscle cell differentiation,M1,1,0
1,-2.3,GO:0050851,antigen receptor-mediated signaling pathway,M1,1,0
1,-3.1,GDP01972,Dementia,M1,1,0
1,-4.1,hsa04710,Circadian rhythm,M1,1,0
1,-2.5,GO:0001503,ossification,M1,1,0
1,-3.3,GO:0098719,sodium ion import across plasma membrane,M1,1,0
1,-4.4,WP3646,Hepatitis C and hepatocellular carcinoma,M1,1,0
1,-2.1,GO:0046578,regulation of Ras protein signal transduction,M1,1,0
1,-3.7,GDP03789,Ischemic Stroke,M1,1,0
1,-5.7,GO:0014068,positive regulation of phosphatidylinositol 3-kinase signaling,M1,1,0
1,-2.2,GO:2000648,positive regulation of stem cell proliferation,M1,1,0
1,-4.9,WP2118,Arrhythmogenic right ventricular cardiomyopathy,M1,1,0
1,-3.3,GO:0097242,amyloid-beta clearance,M1,1,0
1,-2,GDP04296,Macrocephaly,M1,1,0
1,-4.2,GO:0055123,digestive system development,M1,1,0
1,-6.8,GO:0051090,regulation of DNA-binding transcription factor activity,M1,1,0
1,-6,hsa05202,Transcriptional misregulation in cancer,M1,1,0
1,-13,GO:2000147,positive regulation of cell motility,M1,1,0
1,-2.6,GO:0045913,positive regulation of carbohydrate metabolic process,M1,1,0
1,-4.1,GO:0030888,regulation of B cell proliferation,M1,1,0
1,-5.2,GO:0040007,growth,M1,1,0
1,-3.4,R-HSA-389357,CD28 dependent PI3K/Akt signaling,M1,1,0
1,-2.5,GO:0001656,metanephros development,M1,1,0
1,-8.1,WP5322,CKAP4 signaling pathway map,M1,1,0
1,-2.6,GDP06192,Renal Insufficiency,M1,1,0
1,-3.8,GO:0055006,cardiac cell development,M1,1,0
1,-3.1,hsa04928,"Parathyroid hormone synthesis, secretion and action",M1,1,0
1,-3.9,R-HSA-354194,GRB2:SOS provides linkage to MAPK signaling for Integrins,M1,1,0
1,-5.7,GO:0006470,protein dephosphorylation,M1,1,0
1,-6.3,GO:1902893,regulation of miRNA transcription,M1,1,0
1,-2.2,GDP07299,Ventricular septal defect,M1,1,0
1,-3.2,GO:0030518,intracellular steroid hormone receptor signaling pathway,M1,1,0
1,-2.2,GO:1990748,cellular detoxification,M1,1,0
1,-2.3,hsa00330,Arginine and proline metabolism,M1,1,0
1,-6.4,GO:0050801,monoatomic ion homeostasis,M1,1,0
1,-9.1,GO:0033673,negative regulation of kinase activity,M1,1,0
1,-7.1,hsa05224,Breast cancer,M1,1,0
1,-2.1,R-HSA-6796648,TP53 Regulates Transcription of DNA Repair Genes,M1,1,0
1,-3.4,GO:0060218,hematopoietic stem cell differentiation,M1,1,0
1,-6.5,GO:0009416,response to light stimulus,M1,1,0
1,-8.8,GO:0043114,regulation of vascular permeability,M1,1,0
1,-4.7,WP2431,Spinal cord injury,M1,1,0
1,-4.5,GO:0048146,positive regulation of fibroblast proliferation,M1,1,0
1,-7.9,GDP04206,Lung Neoplasms,M1,1,0
1,-2.9,GO:0043270,positive regulation of monoatomic ion transport,M1,1,0
1,-3.2,GO:0021537,telencephalon development,M1,1,0
1,-10,WP4658,Small cell lung cancer,M1,1,0
1,-2.8,GO:0014902,myotube differentiation,M1,1,0
1,-3.4,WP673,ErbB signaling pathway,M1,1,0
1,-4.6,R-HSA-2173793,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,M1,1,0
1,-4.1,M254,PID MYC REPRESS PATHWAY,M1,1,0
1,-5.3,GO:0051893,regulation of focal adhesion assembly,M1,1,0
1,-6.8,M281,PID FAK PATHWAY,M1,1,0
1,-3.7,GO:0030278,regulation of ossification,M1,1,0
1,-15,WP366,TGF-beta signaling pathway,M1,1,0
1,-5.9,GO:0043393,regulation of protein binding,M1,1,0
1,-2.9,GO:0050670,regulation of lymphocyte proliferation,M1,1,0
1,-3.3,GO:0051129,negative regulation of cellular component organization,M1,1,0
1,-2.3,WP2267,Synaptic vesicle pathway,M1,1,0
1,-4.3,GO:1901203,positive regulation of extracellular matrix assembly,M1,1,0
1,-7.7,GO:0046883,regulation of hormone secretion,M1,1,0
1,-2,hsa03250,Viral life cycle - HIV-1,M1,1,0
1,-3.4,GO:0035924,cellular response to vascular endothelial growth factor stimulus,M1,1,0
1,-2.8,M40,PID E2F PATHWAY,M1,1,0
1,-4,hsa05160,Hepatitis C,M1,1,0
1,-5.1,GO:1901016,regulation of potassium ion transmembrane transporter activity,M1,1,0
1,-6.8,R-HSA-9664417,Leishmania phagocytosis,M1,1,0
1,-2.4,GO:0010907,positive regulation of glucose metabolic process,M1,1,0
1,-4.5,M113,PID NFAT 3PATHWAY,M1,1,0
1,-3.6,GO:1903047,mitotic cell cycle process,M1,1,0
1,-3.9,WP2447,Amyotrophic lateral sclerosis (ALS),M1,1,0
1,-2.1,WP5329,Cholesterol biosynthesis pathway in hepatocytes,M1,1,0
1,-3.9,WP4255,Non-small cell lung cancer,M1,1,0
1,-6.8,R-HSA-9664407,Parasite infection,M1,1,0
1,-7.9,GO:0060537,muscle tissue development,M1,1,0
1,-2.8,R-HSA-1296065,Inwardly rectifying K+ channels,M1,1,0
1,-2.2,GO:0006914,autophagy,M1,1,0
1,-3.4,GO:0060606,tube closure,M1,1,0
1,-2.5,WP49,IL-2 signaling pathway,M1,1,0
1,-5.3,R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,M1,1,0
1,-2.3,GO:0045776,negative regulation of blood pressure,M1,1,0
1,-2.1,GO:0002040,sprouting angiogenesis,M1,1,0
1,-4,WP3680,Physico-chemical features and toxicity-associated pathways,M1,1,0
1,-22,GDP01073,Cardiovascular Diseases,M1,1,0
1,-7.2,GO:0032990,cell part morphogenesis,M1,1,0
1,-5.3,GO:0090109,regulation of cell-substrate junction assembly,M1,1,0
1,-5.5,hsa05208,Chemical carcinogenesis - reactive oxygen species,M1,1,0
1,-6.1,hsa04930,Type II diabetes mellitus,M1,1,0
1,-2.5,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,M1,1,0
1,-3.4,GDP03425,Hypoglycemia,M1,1,0
1,-3.2,R-HSA-5578775,Ion homeostasis,M1,1,0
1,-16,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,M1,1,0
1,-2.2,R-HSA-163685,Integration of energy metabolism,M1,1,0
1,-8.8,WP4540,Hippo signaling regulation pathways,M1,1,0
1,-3.2,WP26,S1P receptor signal transduction,M1,1,0
1,-2.4,GDP00578,Astrocytoma,M1,1,0
1,-2.7,GO:0072175,epithelial tube formation,M1,1,0
1,-2.4,GO:0009636,response to toxic substance,M1,1,0
1,-2.2,GO:2001238,positive regulation of extrinsic apoptotic signaling pathway,M1,1,0
1,-6.9,GO:0022898,regulation of transmembrane transporter activity,M1,1,0
1,-4.2,GO:0097190,apoptotic signaling pathway,M1,1,0
1,-3,hsa04630,JAK-STAT signaling pathway,M1,1,0
1,-2.4,WP5115,Network map of SARS-CoV-2 signaling pathway,M1,1,0
1,-2.3,GO:0086001,cardiac muscle cell action potential,M1,1,0
1,-5.3,GO:1903321,negative regulation of protein modification by small protein conjugation or removal,M1,1,0
1,-10,GO:0050867,positive regulation of cell activation,M1,1,0
1,-2.3,GO:0038061,NIK/NF-kappaB signaling,M1,1,0
1,-2.1,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,M1,1,0
1,-9.1,GO:0010038,response to metal ion,M1,1,0
1,-2.9,GO:0010950,positive regulation of endopeptidase activity,M1,1,0
1,-3.3,M11,PID PRL SIGNALING EVENTS PATHWAY,M1,1,0
1,-5.3,GO:0071241,cellular response to inorganic substance,M1,1,0
1,-5.2,GO:0032373,positive regulation of sterol transport,M1,1,0
1,-2.2,GO:0050890,cognition,M1,1,0
1,-2.3,R-HSA-975871,MyD88 cascade initiated on plasma membrane,M1,1,0
1,-5.5,hsa04370,VEGF signaling pathway,M1,1,0
1,-5.6,GO:0043550,regulation of lipid kinase activity,M1,1,0
1,-3.9,GO:0033143,regulation of intracellular steroid hormone receptor signaling pathway,M1,1,0
1,-2.6,GO:0009581,detection of external stimulus,M1,1,0
1,-3.4,GO:0061008,hepaticobiliary system development,M1,1,0
1,-3.9,GO:0046676,negative regulation of insulin secretion,M1,1,0
1,-3.6,GO:0106027,neuron projection organization,M1,1,0
1,-13,GO:0007507,heart development,M1,1,0
1,-2,GO:0040014,regulation of multicellular organism growth,M1,1,0
1,-2.9,GO:0070252,actin-mediated cell contraction,M1,1,0
1,-4.5,GO:0010594,regulation of endothelial cell migration,M1,1,0
1,-5.6,WP5098,T-cell activation SARS-CoV-2,M1,1,0
1,-3.1,M187,PID TRKR PATHWAY,M1,1,0
1,-6.4,GO:0002431,Fc receptor mediated stimulatory signaling pathway,M1,1,0
1,-5.2,GO:0048589,developmental growth,M1,1,0
1,-2.8,M12705,SIG CD40PATHWAYMAP,M1,1,0
1,-8,GO:0010762,regulation of fibroblast migration,M1,1,0
1,-2.3,M136,PID FOXO PATHWAY,M1,1,0
1,-3,GO:1901798,positive regulation of signal transduction by p53 class mediator,M1,1,0
1,-3.4,GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,M1,1,0
1,-14,GO:0045859,regulation of protein kinase activity,M1,1,0
1,-11,R-HSA-5673001,RAF/MAP kinase cascade,M1,1,0
1,-2.8,R-HSA-202403,TCR signaling,M1,1,0
1,-7.3,GO:0034765,regulation of monoatomic ion transmembrane transport,M1,1,0
1,-2.5,hsa05203,Viral carcinogenesis,M1,1,0
1,-4.2,GO:1902950,regulation of dendritic spine maintenance,M1,1,0
1,-5.1,GO:1904063,negative regulation of cation transmembrane transport,M1,1,0
1,-5.9,GO:0019216,regulation of lipid metabolic process,M1,1,0
1,-6.9,WP4262,Breast cancer pathway,M1,1,0
1,-2.2,GO:0002220,innate immune response activating cell surface receptor signaling pathway,M1,1,0
1,-6.1,GDP04658,Migraine,M1,1,0
1,-3.1,GO:0046324,regulation of glucose import,M1,1,0
1,-3.8,GO:0043536,positive regulation of blood vessel endothelial cell migration,M1,1,0
1,-3.3,M37,PID NFKAPPAB CANONICAL PATHWAY,M1,1,0
1,-2.2,WP2018,RANKL/RANK signaling pathway,M1,1,0
1,-2.6,GO:0016236,macroautophagy,M1,1,0
1,-3.4,GDP01373,Colitis,M1,1,0
1,-5.1,GO:0080135,regulation of cellular response to stress,M1,1,0
1,-3.2,M274,PID LYMPH ANGIOGENESIS PATHWAY,M1,1,0
1,-4.2,M58,PID AR PATHWAY,M1,1,0
1,-2.8,WP1982,Sterol regulatory element-binding proteins (SREBP) signaling,M1,1,0
1,-2.4,GO:0070527,platelet aggregation,M1,1,0
1,-2.5,GO:0008584,male gonad development,M1,1,0
1,-16,GO:0009725,response to hormone,M1,1,0
1,-4.7,hsa04722,Neurotrophin signaling pathway,M1,1,0
1,-4.8,R-HSA-76002,"Platelet activation, signaling and aggregation",M1,1,0
1,-5.8,GO:0006873,intracellular monoatomic ion homeostasis,M1,1,0
1,-6.9,GO:0030100,regulation of endocytosis,M1,1,0
1,-4.6,GO:0038093,Fc receptor signaling pathway,M1,1,0
1,-5.5,hsa05416,Viral myocarditis,M1,1,0
1,-2.4,GO:0044283,small molecule biosynthetic process,M1,1,0
1,-6,GO:0032774,RNA biosynthetic process,M1,1,0
1,-2.1,GO:0071709,membrane assembly,M1,1,0
1,-7.6,GO:0048871,multicellular organismal-level homeostasis,M1,1,0
1,-3,WP4239,Epithelial to mesenchymal transition in colorectal cancer,M1,1,0
1,-2.2,GO:0071385,cellular response to glucocorticoid stimulus,M1,1,0
1,-2.4,hsa04970,Salivary secretion,M1,1,0
1,-2.8,WP5321,Prostaglandin and leukotriene metabolism in senescence,M1,1,0
1,-2.7,GDP04228,Lymphocytic Leukemia,M1,1,0
1,-2.6,GDP01504,Congenital Epicanthus,M1,1,0
1,-3.4,GO:1902041,regulation of extrinsic apoptotic signaling pathway via death domain receptors,M1,1,0
1,-2.3,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,M1,1,0
1,-2.8,hsa00562,Inositol phosphate metabolism,M1,1,0
1,-8.5,GDP03928,Kidney Failure,M1,1,0
1,-5.1,R-HSA-400253,Circadian Clock,M1,1,0
1,-4,GO:1901796,regulation of signal transduction by p53 class mediator,M1,1,0
1,-5,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,M1,1,0
1,-4.9,GO:0009746,response to hexose,M1,1,0
1,-2.1,R-HSA-73894,DNA Repair,M1,1,0
1,-3.1,GO:0046824,positive regulation of nucleocytoplasmic transport,M1,1,0
1,-4.5,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,M1,1,0
1,-2.5,GO:0086065,cell communication involved in cardiac conduction,M1,1,0
1,-3.5,GO:1901861,regulation of muscle tissue development,M1,1,0
1,-12,GO:0070201,regulation of establishment of protein localization,M1,1,0
1,-2.3,GO:0046649,lymphocyte activation,M1,1,0
1,-2.2,R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,M1,1,0
1,-3,M279,PID RB 1PATHWAY,M1,1,0
1,-6.3,GO:0000302,response to reactive oxygen species,M1,1,0
1,-14,GO:0043408,regulation of MAPK cascade,M1,1,0
1,-2.8,GO:1905145,cellular response to acetylcholine,M1,1,0
1,-3.4,R-HSA-2428928,IRS-related events triggered by IGF1R,M1,1,0
1,-3.1,hsa04150,mTOR signaling pathway,M1,1,0
1,-3.4,GDP03967,LEOPARD Syndrome,M1,1,0
1,-3,GO:0070723,response to cholesterol,M1,1,0
1,-4.4,GO:0051224,negative regulation of protein transport,M1,1,0
1,-5,GO:0098659,inorganic cation import across plasma membrane,M1,1,0
1,-2.4,R-HSA-9013423,RAC3 GTPase cycle,M1,1,0
1,-13,GO:1902074,response to salt,M1,1,0
1,-3.3,WP5046,NAD metabolism in oncogene-induced senescence and mitochondrial dysfunction-associated senescence,M1,1,0
1,-5,GO:0099587,inorganic ion import across plasma membrane,M1,1,0
1,-2.6,WP1433,Nucleotide-binding oligomerization domain (NOD) pathway,M1,1,0
1,-3.2,GO:0032768,regulation of monooxygenase activity,M1,1,0
1,-3.9,hsa05207,Chemical carcinogenesis - receptor activation,M1,1,0
1,-7.6,GO:0090257,regulation of muscle system process,M1,1,0
1,-2.3,GO:1990823,response to leukemia inhibitory factor,M1,1,0
1,-2.3,GO:0045761,regulation of adenylate cyclase activity,M1,1,0
1,-5.2,GO:0043405,regulation of MAP kinase activity,M1,1,0
1,-2.2,GO:1901617,organic hydroxy compound biosynthetic process,M1,1,0
1,-2.9,GO:0008203,cholesterol metabolic process,M1,1,0
1,-3.6,R-HSA-109704,PI3K Cascade,M1,1,0
1,-7.4,GO:0010563,negative regulation of phosphorus metabolic process,M1,1,0
1,-3.1,GO:0042306,regulation of protein import into nucleus,M1,1,0
1,-6.1,R-HSA-2990846,SUMOylation,M1,1,0
1,-4.6,R-HSA-1280218,Adaptive Immune System,M1,1,0
1,-3.1,GO:0019934,cGMP-mediated signaling,M1,1,0
1,-2.3,GO:0015698,inorganic anion transport,M1,1,0
1,-7.2,GO:0031669,cellular response to nutrient levels,M1,1,0
1,-8.5,GO:0098662,inorganic cation transmembrane transport,M1,1,0
1,-5.7,GDP04568,Metastatic Melanoma,M1,1,0
1,-3.4,GO:0030516,regulation of axon extension,M1,1,0
1,-4.8,GO:1902894,negative regulation of miRNA transcription,M1,1,0
1,-4,GO:0140352,export from cell,M1,1,0
1,-2.6,GDP06846,Subarachnoid hemorrhage,M1,1,0
1,-2.2,GO:0051341,regulation of oxidoreductase activity,M1,1,0
1,-4.9,GO:0048662,negative regulation of smooth muscle cell proliferation,M1,1,0
1,-2.8,GO:0009064,glutamine family amino acid metabolic process,M1,1,0
1,-3.5,R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",M1,1,0
1,-4.4,GO:0032535,regulation of cellular component size,M1,1,0
1,-2.2,GO:1990778,protein localization to cell periphery,M1,1,0
1,-9.6,hsa04931,Insulin resistance,M1,1,0
1,-2.2,hsa05164,Influenza A,M1,1,0
1,-4.2,GO:0150063,visual system development,M1,1,0
1,-4.6,GO:0007411,axon guidance,M1,1,0
1,-5.8,GO:0050871,positive regulation of B cell activation,M1,1,0
1,-2.5,GO:0007611,learning or memory,M1,1,0
1,-2.3,R-HSA-383280,Nuclear Receptor transcription pathway,M1,1,0
1,-3.9,GO:0030307,positive regulation of cell growth,M1,1,0
1,-4.7,GO:0007369,gastrulation,M1,1,0
1,-12,GO:0045785,positive regulation of cell adhesion,M1,1,0
1,-4.3,R-HSA-4755510,SUMOylation of immune response proteins,M1,1,0
1,-6.6,hsa05225,Hepatocellular carcinoma,M1,1,0
1,-3.9,GO:0098916,anterograde trans-synaptic signaling,M1,1,0
1,-9.6,hsa04015,Rap1 signaling pathway,M1,1,0
1,-5.5,GDP02039,Developmental regression,M1,1,0
1,-8.6,R-HSA-9006931,Signaling by Nuclear Receptors,M1,1,0
1,-4.3,GO:0045736,negative regulation of cyclin-dependent protein serine/threonine kinase activity,M1,1,0
1,-4.9,WP4674,Head and neck squamous cell carcinoma,M1,1,0
1,-5.9,GDP02828,Glioblastoma,M1,1,0
1,-3.3,R-HSA-112409,RAF-independent MAPK1/3 activation,M1,1,0
1,-4,R-HSA-399955,SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion,M1,1,0
1,-6.2,GO:0120035,regulation of plasma membrane bounded cell projection organization,M1,1,0
1,-3.9,GO:0033500,carbohydrate homeostasis,M1,1,0
1,-8.6,hsa05220,Chronic myeloid leukemia,M1,1,0
1,-2.4,GO:0019915,lipid storage,M1,1,0
1,-2.7,GDP01597,Congenital Pectus Carinatum,M1,1,0
1,-2.8,GO:0071675,regulation of mononuclear cell migration,M1,1,0
1,-2.4,GO:0006820,monoatomic anion transport,M1,1,0
1,-4,GO:0002021,response to dietary excess,M1,1,0
1,-2.2,M88,PID CD8 TCR PATHWAY,M1,1,0
1,-3.1,GO:0031279,regulation of cyclase activity,M1,1,0
1,-10,GO:0034762,regulation of transmembrane transport,M1,1,0
1,-2.8,GO:0006611,protein export from nucleus,M1,1,0
1,-3.7,GO:0031294,lymphocyte costimulation,M1,1,0
1,-2.8,R-HSA-388396,GPCR downstream signalling,M1,1,0
1,-5.1,GO:0043068,positive regulation of programmed cell death,M1,1,0
1,-9,GO:0030162,regulation of proteolysis,M1,1,0
1,-3.5,GO:0071456,cellular response to hypoxia,M1,1,0
1,-2.4,GO:1904705,regulation of vascular associated smooth muscle cell proliferation,M1,1,0
1,-2.1,GO:0007586,digestion,M1,1,0
1,-3.6,R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),M1,1,0
1,-5.5,GDP04173,Liver Fibrosis,M1,1,0
1,-4.2,R-HSA-2029481,FCGR activation,M1,1,0
1,-8.1,hsa05210,Colorectal cancer,M1,1,0
1,-5.1,GO:0009617,response to bacterium,M1,1,0
1,-17,GO:0008015,blood circulation,M1,1,0
1,-5.1,R-HSA-8856828,Clathrin-mediated endocytosis,M1,1,0
1,-3.8,GO:0043267,negative regulation of potassium ion transport,M1,1,0
1,-3.2,WP1539,Angiogenesis,M1,1,0
1,-8.3,GO:0035296,regulation of tube diameter,M1,1,0
1,-3.5,GDP00800,Biliary Cholangitis,M1,1,0
1,-3.4,GO:0007623,circadian rhythm,M1,1,0
1,-3.6,WP3670,Interactions between LOXL4 and oxidative stress pathway,M1,1,0
1,-3.2,R-HSA-9018519,Estrogen-dependent gene expression,M1,1,0
1,-5.5,GO:1900182,positive regulation of protein localization to nucleus,M1,1,0
1,-5.2,GO:2000811,negative regulation of anoikis,M1,1,0
1,-2.8,GO:1901380,negative regulation of potassium ion transmembrane transport,M1,1,0
1,-2.9,M23,PID WNT NONCANONICAL PATHWAY,M1,1,0
1,-2.6,GDP06186,Renal Glomerular Disease,M1,1,0
1,-4.2,GO:2000630,positive regulation of miRNA metabolic process,M1,1,0
1,-6.5,GO:0050778,positive regulation of immune response,M1,1,0
1,-3.9,GDP06658,Spasms Syndrome,M1,1,0
1,-2.4,GO:0055010,ventricular cardiac muscle tissue morphogenesis,M1,1,0
1,-13,GO:0071363,cellular response to growth factor stimulus,M1,1,0
1,-4.7,WP4549,Fragile X syndrome,M1,1,0
1,-4.3,R-HSA-9692914,SARS-CoV-1-host interactions,M1,1,0
1,-3,R-HSA-2672351,Stimuli-sensing channels,M1,1,0
1,-4.8,M19,PID P73PATHWAY,M1,1,0
1,-9.1,GO:0001558,regulation of cell growth,M1,1,0
1,-6.7,GDP00399,Anaplastic Carcinoma,M1,1,0
1,-5.3,GO:0008360,regulation of cell shape,M1,1,0
1,-2.1,GO:0031570,DNA integrity checkpoint signaling,M1,1,0
1,-2.3,R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,M1,1,0
1,-6.3,hsa05010,Alzheimer disease,M1,1,0
1,-6.4,GO:1902532,negative regulation of intracellular signal transduction,M1,1,0
1,-7.2,GO:0099177,regulation of trans-synaptic signaling,M1,1,0
1,-3.7,GO:0090278,negative regulation of peptide hormone secretion,M1,1,0
1,-2.5,GDP03633,Inflammatory Bowel Disease,M1,1,0
1,-2.9,WP5323,Fatty Acids and Lipoproteins Transport in Hepatocytes,M1,1,0
1,-3.6,GO:1905475,regulation of protein localization to membrane,M1,1,0
