_MEMBER_cluster_1_x_name,_LogP_cluster_1_x_name,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-3.5972154400102476,GDP06906,M1,1,0,GeDiPNet,37,Syndactyly of fingers,,-3.5972154400102476,5.681910896403649,5.230044035752592,30244,180,207,7,3.3816425120772946,1.256343796466174,1500|1855|2260|2697|5728|8945|10060,CTNND1|DVL1|FGFR1|GJA1|PTEN|BTRC|ABCC9,-2.159020598081704,0,183.0,0.0,0.0,-4.126942672579192,17.709852144634752,
1,-3.594109200805546,GO:0046928,M1,1,0,GO Biological Processes,19,regulation of neurotransmitter secretion,19_GO:0051179 localization,-3.594109200805546,8.908919523977849,5.953376448131794,30244,82,207,5,2.4154589371980677,1.0671001199071612,1855|5217|5868|6857|134957,DVL1|PFN2|RAB5A|SYT1|STXBP5,-2.1589694357450875,0,162.0,0.0,0.0,-4.806506834079683,15.881117412308338,
1,-3.594109200805546,GO:1901216,M1,1,0,GO Biological Processes,19,positive regulation of neuron death,19_GO:0048518 positive regulation of biological process,-3.594109200805546,8.908919523977849,5.953376448131794,30244,82,207,5,2.4154589371980677,1.0671001199071612,842|2309|2534|2904|3672,CASP9|FOXO3|FYN|GRIN2B|ITGA1,-2.1589694357450875,0,18.0,0.0,0.0,-13.83053039168606,23.377004830917873,
1,-3.594109200805546,M2,M1,1,0,Canonical Pathways,11,PID SMAD2 3NUCLEAR PATHWAY,,-3.594109200805546,8.908919523977849,5.953376448131794,30244,82,207,5,2.4154589371980677,1.0671001199071612,1026|2099|2309|4088|6497,CDKN1A|ESR1|FOXO3|SMAD3|SKI,-2.1589694357450875,0,71.0,0.0,0.0,-7.593713281487647,83.48930296756383,
1,-3.594109200805546,R-HSA-74752,M1,1,0,Reactome Gene Sets,6,Signaling by Insulin receptor,,-3.594109200805546,8.908919523977849,5.953376448131794,30244,82,207,5,2.4154589371980677,1.0671001199071612,2260|3643|8660|10818|152831,FGFR1|INSR|IRS2|FRS2|KLB,-2.1589694357450875,0,3.0,0.0,0.0,-19.57542130116976,18.26328502415459,
1,-3.5935733979262965,GDP04385,M1,1,0,GeDiPNet,37,Malignant neoplasm of salivary gland,,-3.5935733979262965,12.987224906065485,6.680330663093802,30244,45,207,4,1.932367149758454,0.9568029296846047,358|595|5587|57419,AQP1|CCND1|PRKD1|SLC24A3,-2.1589694357450875,0,167.0,0.0,0.0,-4.584623047380025,14.324145116983992,
1,-3.5935733979262965,GO:0098815,M1,1,0,GO Biological Processes,19,modulation of excitatory postsynaptic potential,19_GO:0032501 multicellular organismal process,-3.5935733979262965,12.987224906065485,6.680330663093802,30244,45,207,4,1.932367149758454,0.9568029296846047,154|1855|2904|5728,ADRB2|DVL1|GRIN2B|PTEN,-2.1589694357450875,0,82.0,0.0,0.0,-7.243840611850765,36.526570048309175,
1,-3.5935733979262965,GO:1990573,M1,1,0,GO Biological Processes,19,potassium ion import across plasma membrane,19_GO:0051179 localization,-3.5935733979262965,12.987224906065485,6.680330663093802,30244,45,207,4,1.932367149758454,0.9568029296846047,3767|6558|6833|10060,KCNJ11|SLC12A2|ABCC8|ABCC9,-2.1589694357450875,0,96.0,0.0,0.0,-6.677515087191483,109.57971014492753,
1,-3.5935733979262965,M12,M1,1,0,Canonical Pathways,11,PID RHOA PATHWAY,,-3.5935733979262965,12.987224906065485,6.680330663093802,30244,45,207,4,1.932367149758454,0.9568029296846047,5586|5728|7094|8395,PKN2|PTEN|TLN1|PIP5K1B,-2.1589694357450875,0,158.0,0.0,0.0,-4.886257517176129,17.532753623188405,
1,-3.5935733979262965,R-HSA-445355,M1,1,0,Reactome Gene Sets,6,Smooth Muscle Contraction,,-3.5935733979262965,12.987224906065485,6.680330663093802,30244,45,207,4,1.932367149758454,0.9568029296846047,59|3672|7094|10174,ACTA2|ITGA1|TLN1|SORBS3,-2.1589694357450875,0,126.0,0.0,0.0,-5.783029294932228,12.987224906065485,
1,-3.5890243947198623,GO:1903047,M1,1,0,GO Biological Processes,19,mitotic cell cycle process,19_GO:0009987 cellular process,-3.5890243947198623,3.3847014716579933,4.5446452993438555,30244,518,207,12,5.797101449275362,1.6242482612208529,595|596|898|1026|1785|2009|2697|5530|7329|10783|23236|54617,CCND1|BCL2|CCNE1|CDKN1A|DNM2|EML1|GJA1|PPP3CA|UBE2I|NEK6|PLCB1|INO80,-2.1548175925863626,0,67.0,0.0,0.0,-8.231054016097143,58.44251207729468,
1,-3.581439748029375,GO:0051493,M1,1,0,GO Biological Processes,19,regulation of cytoskeleton organization,19_GO:0050789 regulation of biological process,-3.581439748029375,3.378179888860964,4.5366657176415055,30244,519,207,12,5.797101449275362,1.6242482612208529,1398|4035|4088|5156|5217|5581|5747|10152|10174|10979|56992|89780,CRK|LRP1|SMAD3|PDGFRA|PFN2|PRKCE|PTK2|ABI2|SORBS3|FERMT2|KIF15|WNT3A,-2.1476297430746003,0,163.0,0.0,0.0,-4.778635673058515,11.238944630248977,
1,-3.569523971354127,R-HSA-1168372,M1,1,0,Reactome Gene Sets,6,Downstream signaling events of B Cell Receptor (BCR),,-3.569523971354127,8.801583144170886,5.908377686678354,30244,83,207,5,2.4154589371980677,1.0671001199071612,4773|4792|5530|5970|8945,NFATC2|NFKBIA|PPP3CA|RELA|BTRC,-2.1361743430637703,0,52.0,0.0,0.0,-9.095355453812557,39.847167325428195,
1,-3.5680057820364572,GO:0007043,M1,1,0,GO Biological Processes,19,cell-cell junction assembly,19_GO:0009987 cellular process,-3.5680057820364572,6.795640939220312,5.4761359722495575,30244,129,207,6,2.898550724637681,1.1660525840606604,1500|2697|3728|5586|7094|10266,CTNND1|GJA1|JUP|PKN2|TLN1|RAMP2,-2.1361743430637703,0,26.0,0.0,0.0,-12.619978073375382,8.378854778106763,
1,-3.5680057820364572,GO:0046683,M1,1,0,GO Biological Processes,19,response to organophosphorus,19_GO:0050896 response to stimulus,-3.5680057820364572,6.795640939220312,5.4761359722495575,30244,129,207,6,2.898550724637681,1.1660525840606604,358|1373|3767|6546|6720|10060,AQP1|CPS1|KCNJ11|SLC8A1|SREBF1|ABCC9,-2.1361743430637703,0,182.0,0.0,0.0,-4.137519931549101,18.263285024154587,
1,-3.5680057820364572,GO:0048593,M1,1,0,GO Biological Processes,19,camera-type eye morphogenesis,19_GO:0032502 developmental process,-3.5680057820364572,6.795640939220312,5.4761359722495575,30244,129,207,6,2.898550724637681,1.1660525840606604,358|6497|8412|8842|10152|10818,AQP1|SKI|BCAR3|PROM1|ABI2|FRS2,-2.1361743430637703,0,179.0,0.0,0.0,-4.197905200471769,20.872325741890958,
1,-3.5680057820364572,WP4217,M1,1,0,WikiPathways,27,Ebola virus infection in host,,-3.5680057820364572,6.795640939220312,5.4761359722495575,30244,129,207,6,2.898550724637681,1.1660525840606604,857|2060|3672|5868|5970|8503,CAV1|EPS15|ITGA1|RAB5A|RELA|PIK3R3,-2.1361743430637703,0,58.0,0.0,0.0,-8.852456050493464,14.254271238364556,
1,-3.5670444633099527,GO:0050803,M1,1,0,GO Biological Processes,19,regulation of synapse structure or activity,19_GO:0065007 biological regulation,-3.5670444633099527,4.8500010022651185,4.9814566238712175,30244,241,207,8,3.864734299516908,1.3397260855411317,348|1605|1855|2534|2904|5728|10152|89780,APOE|DAG1|DVL1|FYN|GRIN2B|PTEN|ABI2|WNT3A,-2.135607658150793,0,82.0,0.0,0.0,-7.243840611850765,36.526570048309175,
1,-3.5563839169741382,GDP00643,M1,1,0,GeDiPNet,37,Autoimmune Diabetes,,-3.5563839169741382,12.70489392984667,6.5951797722096765,30244,46,207,4,1.932367149758454,0.9568029296846047,1129|3767|4846|6833,CHRM2|KCNJ11|NOS3|ABCC8,-2.125735305283417,0,96.0,0.0,0.0,-6.677515087191483,109.57971014492753,
1,-3.5563839169741382,GO:0090207,M1,1,0,GO Biological Processes,19,regulation of triglyceride metabolic process,19_GO:0008152 metabolic process,-3.5563839169741382,12.70489392984667,6.5951797722096765,30244,46,207,4,1.932367149758454,0.9568029296846047,348|6720|23411|150094,APOE|SREBF1|SIRT1|SIK1,-2.125735305283417,0,140.0,0.0,0.0,-5.439210354695587,36.526570048309175,
1,-3.553580814656377,GDP02896,M1,1,0,GeDiPNet,37,Gout,,-3.553580814656377,5.588764816134737,5.168790895019808,30244,183,207,7,3.3816425120772946,1.256343796466174,348|3643|6833|7369|10060|10864|51422,APOE|INSR|ABCC8|UMOD|ABCC9|SLC22A7|PRKAG2,-2.1233257639186456,0,96.0,0.0,0.0,-6.677515087191483,109.57971014492753,
1,-3.5499351542672652,GO:1904375,M1,1,0,GO Biological Processes,19,regulation of protein localization to cell periphery,19_GO:0051179 localization,-3.5499351542672652,6.743366778149387,5.4478273420258665,30244,130,207,6,2.898550724637681,1.1660525840606604,1445|1605|4035|5581|7040|89780,CSK|DAG1|LRP1|PRKCE|TGFB1|WNT3A,-2.122392321360487,0,184.0,0.0,0.0,-4.104596953728988,11.414553140096618,
1,-3.5499351542672652,WP4657,M1,1,0,WikiPathways,27,22q11.2 copy number variation syndrome,,-3.5499351542672652,6.743366778149387,5.4478273420258665,30244,130,207,6,2.898550724637681,1.1660525840606604,59|406|596|2260|6720|7514,ACTA2|BMAL1|BCL2|FGFR1|SREBF1|XPO1,-2.122392321360487,0,204.0,1.0,1.0,-3.5499351542672652,19.923583662714098,
1,-3.5491212811566903,GDP06073,M1,1,0,GeDiPNet,37,Pulmonary Hypertension,,-3.5491212811566903,23.069412662090006,7.988288684917421,30244,19,207,3,1.4492753623188406,0.830654061469657,358|658|857,AQP1|BMPR1B|CAV1,-2.122392321360487,0,168.0,0.0,0.0,-4.549765358647946,29.221256038647343,
1,-3.5491212811566903,GO:0003094,M1,1,0,GO Biological Processes,19,glomerular filtration,19_GO:0032501 multicellular organismal process,-3.5491212811566903,23.069412662090006,7.988288684917421,30244,19,207,3,1.4492753623188406,0.830654061469657,358|4643|7369,AQP1|MYO1E|UMOD,-2.122392321360487,0,130.0,0.0,0.0,-5.736657145443183,27.82976765585461,
1,-3.5491212811566903,GO:0010544,M1,1,0,GO Biological Processes,19,negative regulation of platelet activation,19_GO:0048519 negative regulation of biological process,-3.5491212811566903,23.069412662090006,7.988288684917421,30244,19,207,3,1.4492753623188406,0.830654061469657,348|4846|5156,APOE|NOS3|PDGFRA,-2.122392321360487,0,36.0,0.0,0.0,-10.941223605504739,23.069412662090006,
1,-3.5491212811566903,GO:0010766,M1,1,0,GO Biological Processes,19,negative regulation of sodium ion transport,19_GO:0051179 localization,-3.5491212811566903,23.069412662090006,7.988288684917421,30244,19,207,3,1.4492753623188406,0.830654061469657,5581|23327|27347,PRKCE|NEDD4L|STK39,-2.122392321360487,0,42.0,0.0,0.0,-10.200749410519162,27.394927536231883,
1,-3.5491212811566903,GO:0023058,M1,1,0,GO Biological Processes,19,adaptation of signaling pathway,19_GO:0050896 response to stimulus,-3.5491212811566903,23.069412662090006,7.988288684917421,30244,19,207,3,1.4492753623188406,0.830654061469657,154|1785|2696,ADRB2|DNM2|GIPR,-2.122392321360487,0,197.0,0.0,0.0,-3.7806777996819347,27.394927536231883,
1,-3.5491212811566903,GO:1902170,M1,1,0,GO Biological Processes,19,cellular response to reactive nitrogen species,19_GO:0050896 response to stimulus,-3.5491212811566903,23.069412662090006,7.988288684917421,30244,19,207,3,1.4492753623188406,0.830654061469657,358|1398|1785,AQP1|CRK|DNM2,-2.122392321360487,0,161.0,0.0,0.0,-4.820239623203009,25.783461210571183,
1,-3.5491212811566903,WP3287,M1,1,0,WikiPathways,27,Overview of nanoparticle effects,,-3.5491212811566903,23.069412662090006,7.988288684917421,30244,19,207,3,1.4492753623188406,0.830654061469657,596|2335|5747,BCL2|FN1|PTK2,-2.122392321360487,0,79.0,0.0,0.0,-7.368646411836414,39.847167325428195,
1,-3.5452696776144643,GDP02808,M1,1,0,GeDiPNet,37,Giant Cell Glioblastoma,,-3.5452696776144643,8.696802392454567,5.864130699162753,30244,84,207,5,2.4154589371980677,1.0671001199071612,2260|2335|4792|5747|8842,FGFR1|FN1|NFKBIA|PTK2|PROM1,-2.1200987265991618,0,122.0,0.0,0.0,-5.928572486911522,18.263285024154587,
1,-3.5452696776144643,GO:0000082,M1,1,0,GO Biological Processes,19,G1/S transition of mitotic cell cycle,19_GO:0009987 cellular process,-3.5452696776144643,8.696802392454567,5.864130699162753,30244,84,207,5,2.4154589371980677,1.0671001199071612,595|596|898|1026|5530,CCND1|BCL2|CCNE1|CDKN1A|PPP3CA,-2.1200987265991618,0,67.0,0.0,0.0,-8.231054016097143,58.44251207729468,
1,-3.5452696776144643,R-HSA-1483255,M1,1,0,Reactome Gene Sets,6,PI Metabolism,,-3.5452696776144643,8.696802392454567,5.864130699162753,30244,84,207,5,2.4154589371980677,1.0671001199071612,5287|5728|5868|8395|8503,PIK3C2B|PTEN|RAB5A|PIP5K1B|PIK3R3,-2.1200987265991618,0,158.0,0.0,0.0,-4.886257517176129,17.532753623188405,
1,-3.5452696776144643,hsa04662,M1,1,0,KEGG Pathway,24,B cell receptor signaling pathway,,-3.5452696776144643,8.696802392454567,5.864130699162753,30244,84,207,5,2.4154589371980677,1.0671001199071612,4773|4792|5530|5970|8503,NFATC2|NFKBIA|PPP3CA|RELA|PIK3R3,-2.1200987265991618,0,52.0,0.0,0.0,-9.095355453812557,39.847167325428195,
1,-3.543810497346006,GO:0051640,M1,1,0,GO Biological Processes,19,organelle localization,19_GO:0051179 localization,-3.543810497346006,3.3459453479367185,4.497057717281811,30244,524,207,12,5.797101449275362,1.6242482612208529,1488|1785|2669|2697|4205|4292|4643|6857|7514|22906|23411|84871,CTBP2|DNM2|GEM|GJA1|MEF2A|MLH1|MYO1E|SYT1|XPO1|TRAK1|SIRT1|AGBL4,-2.1190281767654984,0,205.0,1.0,1.0,-3.543810497346006,8.594487070190395,
1,-3.5320246388288625,GDP03870,M1,1,0,GeDiPNet,37,Juvenile arthritis,,-3.5320246388288625,6.691890695873437,5.419815684952947,30244,131,207,6,2.898550724637681,1.1660525840606604,1843|1844|4088|6934|23166|150094,DUSP1|DUSP2|SMAD3|TCF7L2|STAB1|SIK1,-2.1087933716180935,0,144.0,0.0,0.0,-5.236368406552876,8.270166803390756,
1,-3.5320246388288625,GDP05840,M1,1,0,GeDiPNet,37,"Polyarthritis, Rheumatoid Factor Positive",,-3.5320246388288625,6.691890695873437,5.419815684952947,30244,131,207,6,2.898550724637681,1.1660525840606604,1843|1844|4088|6934|23166|150094,DUSP1|DUSP2|SMAD3|TCF7L2|STAB1|SIK1,-2.1087933716180935,0,144.0,0.0,0.0,-5.236368406552876,8.270166803390756,
1,-3.5320246388288625,GO:0010595,M1,1,0,GO Biological Processes,19,positive regulation of endothelial cell migration,19_GO:0040011 locomotion,-3.5320246388288625,6.691890695873437,5.419815684952947,30244,131,207,6,2.898550724637681,1.1660525840606604,2260|4846|5587|6237|7040|23411,FGFR1|NOS3|PRKD1|RRAS|TGFB1|SIRT1,-2.1087933716180935,0,88.0,0.0,0.0,-6.841429835391192,15.654244306418219,
1,-3.5320246388288625,GO:0016125,M1,1,0,GO Biological Processes,19,sterol metabolic process,19_GO:0008152 metabolic process,-3.5320246388288625,6.691890695873437,5.419815684952947,30244,131,207,6,2.898550724637681,1.1660525840606604,348|1544|1584|1593|6720|51422,APOE|CYP1A2|CYP11B1|CYP27A1|SREBF1|PRKAG2,-2.1087933716180935,0,97.0,0.0,0.0,-6.6472928623264425,17.532753623188405,
1,-3.5249611195410755,GO:0002064,M1,1,0,GO Biological Processes,19,epithelial cell development,19_GO:0032502 developmental process,-3.5249611195410755,5.528345737041389,5.1287025008038265,30244,185,207,7,3.3816425120772946,1.256343796466174,59|2099|4643|5241|10152|10818|56913,ACTA2|ESR1|MYO1E|PGR|ABI2|FRS2|C1GALT1,-2.102503306643206,0,206.0,1.0,1.0,-3.5249611195410755,5.528345737041389,
1,-3.5249611195410755,R-HSA-9013149,M1,1,0,Reactome Gene Sets,6,RAC1 GTPase cycle,,-3.5249611195410755,5.528345737041389,5.1287025008038265,30244,185,207,7,3.3816425120772946,1.256343796466174,857|4650|5586|8503|10152|10979|57580,CAV1|MYO9B|PKN2|PIK3R3|ABI2|FERMT2|PREX1,-2.102503306643206,0,87.0,0.0,0.0,-6.84514064376499,15.379608441393337,
1,-3.520073083587972,GDP00800,M1,1,0,GeDiPNet,37,Biliary Cholangitis,,-3.520073083587972,12.434577037722272,6.512630885001095,30244,47,207,4,1.932367149758454,0.9568029296846047,3663|4846|5970|7040,IRF5|NOS3|RELA|TGFB1,-2.100311564382516,0,207.0,1.0,1.0,-3.520073083587972,12.434577037722272,
1,-3.520073083587972,GO:1901861,M1,1,0,GO Biological Processes,19,regulation of muscle tissue development,19_GO:0032502 developmental process,-3.520073083587972,12.434577037722272,6.512630885001095,30244,47,207,4,1.932367149758454,0.9568029296846047,596|4088|7040|89780,BCL2|SMAD3|TGFB1|WNT3A,-2.100311564382516,0,111.0,0.0,0.0,-6.252299148125325,19.923583662714098,
1,-3.520073083587972,R-HSA-69231,M1,1,0,Reactome Gene Sets,6,Cyclin D associated events in G1,,-3.520073083587972,12.434577037722272,6.512630885001095,30244,47,207,4,1.932367149758454,0.9568029296846047,595|898|1026|1031,CCND1|CCNE1|CDKN1A|CDKN2C,-2.100311564382516,0,67.0,0.0,0.0,-8.231054016097143,58.44251207729468,
1,-3.520073083587972,R-HSA-69236,M1,1,0,Reactome Gene Sets,6,G1 Phase,,-3.520073083587972,12.434577037722272,6.512630885001095,30244,47,207,4,1.932367149758454,0.9568029296846047,595|898|1026|1031,CCND1|CCNE1|CDKN1A|CDKN2C,-2.100311564382516,0,67.0,0.0,0.0,-8.231054016097143,58.44251207729468,
1,-3.520073083587972,R-HSA-9024446,M1,1,0,Reactome Gene Sets,6,NR1H2 and NR1H3-mediated signaling,,-3.520073083587972,12.434577037722272,6.512630885001095,30244,47,207,4,1.932367149758454,0.9568029296846047,348|6720|8204|9612,APOE|SREBF1|NRIP1|NCOR2,-2.100311564382516,0,45.0,0.0,0.0,-10.002131236602134,27.056718554303096,
1,-3.520073083587972,R-HSA-9707616,M1,1,0,Reactome Gene Sets,6,Heme signaling,,-3.520073083587972,12.434577037722272,6.512630885001095,30244,47,207,4,1.932367149758454,0.9568029296846047,406|7514|8204|23411,BMAL1|XPO1|NRIP1|SIRT1,-2.100311564382516,0,46.0,0.0,0.0,-9.954683870031012,12.523395445134575,
1,-3.520073083587972,WP2203,M1,1,0,WikiPathways,27,Thymic stromal lymphopoietin (TSLP) signaling pathway,,-3.520073083587972,12.434577037722272,6.512630885001095,30244,47,207,4,1.932367149758454,0.9568029296846047,2534|4792|5970|7525,FYN|NFKBIA|RELA|YES1,-2.100311564382516,0,52.0,0.0,0.0,-9.095355453812557,39.847167325428195,
1,-3.5142717472917817,GO:0048565,M1,1,0,GO Biological Processes,19,digestive tract development,19_GO:0032502 developmental process,-3.5142717472917817,6.641194554238032,5.392095468583899,30244,132,207,6,2.898550724637681,1.1660525840606604,596|887|1373|4088|5156|56913,BCL2|CCKBR|CPS1|SMAD3|PDGFRA|C1GALT1,-2.0948940500131226,0,177.0,0.0,0.0,-4.20513830669184,15.654244306418219,
1,-3.5107891829651026,R-HSA-983712,M1,1,0,Reactome Gene Sets,6,Ion channel transport,,-3.5107891829651026,5.498623448132564,5.10887650569939,30244,186,207,7,3.3816425120772946,1.256343796466174,490|9635|23327|26133|54822|55107|57130,ATP2B1|CLCA2|NEDD4L|TRPC4AP|TRPM7|ANO1|ATP13A1,-2.0921781133910784,0,208.0,1.0,1.0,-3.5107891829651026,6.702122944643886,
1,-3.5107891829651026,hsa04621,M1,1,0,KEGG Pathway,24,NOD-like receptor signaling pathway,,-3.5107891829651026,5.498623448132564,5.10887650569939,30244,186,207,7,3.3816425120772946,1.256343796466174,596|4792|5586|5970|7205|23236|54822,BCL2|NFKBIA|PKN2|RELA|TRIP6|PLCB1|TRPM7,-2.0921781133910784,0,138.0,0.0,0.0,-5.496865173477112,17.18897414038079,
1,-3.505828250579136,GDP00355,M1,1,0,GeDiPNet,37,Alzheimer disease,,-3.505828250579136,3.8449021103483347,4.632916442164779,30244,380,207,10,4.830917874396135,1.4903133605747165,348|596|2099|3643|4053|4846|6934|8633|10979|26133,APOE|BCL2|ESR1|INSR|LTBP2|NOS3|TCF7L2|UNC5C|FERMT2|TRPC4AP,-2.087982457823224,0,83.0,0.0,0.0,-7.173661810813512,10.076295185740463,
1,-3.505828250579136,GO:0015711,M1,1,0,GO Biological Processes,19,organic anion transport,19_GO:0051179 localization,-3.505828250579136,3.8449021103483347,4.632916442164779,30244,380,207,10,4.830917874396135,1.4903133605747165,348|2697|6541|6542|6581|7369|10864|28232|57282|64116,APOE|GJA1|SLC7A1|SLC7A2|SLC22A3|UMOD|SLC22A7|SLCO3A1|SLC4A10|SLC39A8,-2.087982457823224,0,40.0,0.0,0.0,-10.373780192480334,16.989102348050782,
1,-3.4977220289927637,GO:0044843,M1,1,0,GO Biological Processes,19,cell cycle G1/S phase transition,19_GO:0009987 cellular process,-3.4977220289927637,8.494551174025391,5.77780548381923,30244,86,207,5,2.4154589371980677,1.0671001199071612,595|596|898|1026|5530,CCND1|BCL2|CCNE1|CDKN1A|PPP3CA,-2.0802583695495867,0,67.0,0.0,0.0,-8.231054016097143,58.44251207729468,
1,-3.495448035185899,GO:0006913,M1,1,0,GO Biological Processes,19,nucleocytoplasmic transport,19_GO:0051179 localization,-3.495448035185899,4.732187212736411,4.88925080370993,30244,247,207,8,3.864734299516908,1.3397260855411317,1026|4792|5530|5571|7040|7329|7514|80824,CDKN1A|NFKBIA|PPP3CA|PRKAG1|TGFB1|UBE2I|XPO1|DUSP16,-2.078747635134088,0,199.0,0.0,0.0,-3.7108384665422096,13.914883827927305,
1,-3.495448035185899,GO:0051169,M1,1,0,GO Biological Processes,19,nuclear transport,19_GO:0051179 localization,-3.495448035185899,4.732187212736411,4.88925080370993,30244,247,207,8,3.864734299516908,1.3397260855411317,1026|4792|5530|5571|7040|7329|7514|80824,CDKN1A|NFKBIA|PPP3CA|PRKAG1|TGFB1|UBE2I|XPO1|DUSP16,-2.078747635134088,0,199.0,0.0,0.0,-3.7108384665422096,13.914883827927305,
1,-3.4846025996479892,GO:0045744,M1,1,0,GO Biological Processes,19,negative regulation of G protein-coupled receptor signaling pathway,19_GO:0048519 negative regulation of biological process,-3.4846025996479892,12.175523349436391,6.432549113534873,30244,48,207,4,1.932367149758454,0.9568029296846047,154|1785|2696|4988,ADRB2|DNM2|GIPR|OPRM1,-2.069044579426907,0,197.0,0.0,0.0,-3.7806777996819347,27.394927536231883,
1,-3.4846025996479892,R-HSA-112399,M1,1,0,Reactome Gene Sets,6,IRS-mediated signalling,,-3.4846025996479892,12.175523349436391,6.432549113534873,30244,48,207,4,1.932367149758454,0.9568029296846047,2260|8660|10818|152831,FGFR1|IRS2|FRS2|KLB,-2.069044579426907,0,3.0,0.0,0.0,-19.57542130116976,18.26328502415459,
1,-3.4846025996479892,R-HSA-512988,M1,1,0,Reactome Gene Sets,6,"Interleukin-3, Interleukin-5 and GM-CSF signaling",,-3.4846025996479892,12.175523349436391,6.432549113534873,30244,48,207,4,1.932367149758454,0.9568029296846047,1398|2534|7525|8503,CRK|FYN|YES1|PIK3R3,-2.069044579426907,0,61.0,0.0,0.0,-8.61190044757837,36.526570048309175,
1,-3.482716124396567,GO:0007204,M1,1,0,GO Biological Processes,19,positive regulation of cytosolic calcium ion concentration,19_GO:0065007 biological regulation,-3.482716124396567,5.440127454003494,5.069651437030714,30244,188,207,7,3.3816425120772946,1.256343796466174,596|857|887|2099|2696|5156|6546,BCL2|CAV1|CCKBR|ESR1|GIPR|PDGFRA|SLC8A1,-2.0675382306609373,0,173.0,0.0,0.0,-4.275256270373534,12.381888151969214,
1,-3.480731876392131,GDP04737,M1,1,0,GeDiPNet,37,Monogenic Diabetes,,-3.480731876392131,21.915942028985505,7.767580936238952,30244,20,207,3,1.4492753623188406,0.830654061469657,3643|3767|6833,INSR|KCNJ11|ABCC8,-2.067449640323174,0,96.0,0.0,0.0,-6.677515087191483,109.57971014492753,
1,-3.480731876392131,GO:0032495,M1,1,0,GO Biological Processes,19,response to muramyl dipeptide,19_GO:0050896 response to stimulus,-3.480731876392131,21.915942028985505,7.767580936238952,30244,20,207,3,1.4492753623188406,0.830654061469657,3663|4792|5970,IRF5|NFKBIA|RELA,-2.067449640323174,0,52.0,0.0,0.0,-9.095355453812557,39.847167325428195,
1,-3.480731876392131,GO:0099054,M1,1,0,GO Biological Processes,19,presynapse assembly,19_GO:0032502 developmental process,-3.480731876392131,21.915942028985505,7.767580936238952,30244,20,207,3,1.4492753623188406,0.830654061469657,1855|5728|89780,DVL1|PTEN|WNT3A,-2.067449640323174,0,128.0,0.0,0.0,-5.764085882599038,21.915942028985505,
1,-3.480731876392131,R-HSA-9669938,M1,1,0,Reactome Gene Sets,6,Signaling by KIT in disease,,-3.480731876392131,21.915942028985505,7.767580936238952,30244,20,207,3,1.4492753623188406,0.830654061469657,2534|7525|8503,FYN|YES1|PIK3R3,-2.067449640323174,0,61.0,0.0,0.0,-8.61190044757837,36.526570048309175,
1,-3.480731876392131,R-HSA-9670439,M1,1,0,Reactome Gene Sets,6,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",,-3.480731876392131,21.915942028985505,7.767580936238952,30244,20,207,3,1.4492753623188406,0.830654061469657,2534|7525|8503,FYN|YES1|PIK3R3,-2.067449640323174,0,61.0,0.0,0.0,-8.61190044757837,36.526570048309175,
1,-3.479229168228868,GO:0001889,M1,1,0,GO Biological Processes,19,liver development,19_GO:0032502 developmental process,-3.479229168228868,6.54207224745836,5.33750794679686,30244,134,207,6,2.898550724637681,1.1660525840606604,595|1373|4088|5774|5970|7049,CCND1|CPS1|SMAD3|PTPN3|RELA|TGFBR3,-2.066702884451568,0,131.0,0.0,0.0,-5.726327771183296,16.23403113258186,
1,-3.479229168228868,R-HSA-2454202,M1,1,0,Reactome Gene Sets,6,Fc epsilon receptor (FCERI) signaling,,-3.479229168228868,6.54207224745836,5.33750794679686,30244,134,207,6,2.898550724637681,1.1660525840606604,2534|4773|4792|5530|5970|8945,FYN|NFATC2|NFKBIA|PPP3CA|RELA|BTRC,-2.066702884451568,0,52.0,0.0,0.0,-9.095355453812557,39.847167325428195,
1,-3.4744134491695773,GO:0032092,M1,1,0,GO Biological Processes,19,positive regulation of protein binding,19_GO:0065007 biological regulation,-3.4744134491695773,8.39691265478372,5.735686146152223,30244,87,207,5,2.4154589371980677,1.0671001199071612,348|857|4035|6934|89780,APOE|CAV1|LRP1|TCF7L2|WNT3A,-2.062641804125859,0,45.0,0.0,0.0,-10.002131236602134,27.056718554303096,
1,-3.4744134491695773,GO:0032370,M1,1,0,GO Biological Processes,19,positive regulation of lipid transport,19_GO:0051179 localization,-3.4744134491695773,8.39691265478372,5.735686146152223,30244,87,207,5,2.4154589371980677,1.0671001199071612,348|857|4035|4792|23411,APOE|CAV1|LRP1|NFKBIA|SIRT1,-2.062641804125859,0,45.0,0.0,0.0,-10.002131236602134,27.056718554303096,
